CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Churn,Has_Revolving_Balance,Engagement_Score,Value_Score,Engagement_Band,Value_Band,Tenure_Band,Age_Band,Balance_Band,Product_Band,Retention_Priority,Cross_Sell_Opportunity,churn_probability,risk_band,best_model
816073983,Existing Customer,53,F,2,College,Single,Less than $40K,Blue,48,2,2,2,8259.0,1182,7077.0,0.822,7957,88,0.544,0.143,0,1,0.5723,0.3725,High,High,37-48,51-60,5k-10k,1-2,Loyal / Upsell,Good Candidate,0.003906336825500628,Low,Gradient Boosting
715851333,Existing Customer,42,M,4,High School,Married,$60K - $80K,Blue,27,2,3,2,13804.0,1903,11901.0,0.723,7376,97,0.54,0.138,0,1,0.5506,0.3979,High,High,25-36,41-50,10k-20k,1-2,Loyal / Upsell,Good Candidate,0.003765324127466682,Low,Gradient Boosting
712884408,Existing Customer,43,F,1,High School,Single,Unknown,Blue,30,3,2,0,5700.0,1904,3796.0,0.649,7939,95,0.61,0.334,0,1,0.6229,0.3317,High,Medium,25-36,41-50,5k-10k,3-4,Lower Priority,Low Priority,0.005853496337084468,Low,Gradient Boosting
715404783,Existing Customer,43,F,4,Graduate,Married,Less than $40K,Blue,35,3,3,0,6448.0,1464,4984.0,0.615,7546,88,0.63,0.227,0,1,0.5645,0.344,High,Medium,25-36,41-50,5k-10k,3-4,Lower Priority,Low Priority,0.01562693067478425,Low,Gradient Boosting
773356008,Existing Customer,57,M,2,Post-Graduate,Divorced,$60K - $80K,Blue,51,2,3,3,5479.0,1200,4279.0,0.798,7960,86,0.458,0.219,0,1,0.5173,0.3417,High,Medium,49+,51-60,5k-10k,1-2,Lower Priority,Good Candidate,0.0077061325457060915,Low,Gradient Boosting
789525408,Existing Customer,50,F,0,Uneducated,Married,Less than $40K,Blue,42,3,4,2,3749.0,1594,2155.0,0.738,7990,89,0.534,0.425,0,1,0.5087,0.3286,High,Medium,37-48,41-50,2.5k-5k,3-4,Lower Priority,Low Priority,0.01860677132549389,Low,Gradient Boosting
721212258,Existing Customer,48,M,4,High School,Single,$120K +,Blue,40,2,3,3,30210.0,1946,28264.0,0.904,7403,88,0.544,0.064,0,1,0.5118,0.6354,High,High,37-48,41-50,20k+,1-2,Loyal / Upsell,Good Candidate,0.007008126996117567,Low,Gradient Boosting
719625933,Existing Customer,41,M,3,Graduate,Married,$120K +,Blue,36,2,2,1,5807.0,1143,4664.0,0.785,8000,96,0.412,0.197,0,1,0.6099,0.3198,High,Medium,25-36,41-50,5k-10k,1-2,Lower Priority,Good Candidate,0.005014805725129164,Low,Gradient Boosting
714304458,Existing Customer,44,M,3,High School,Married,$60K - $80K,Blue,36,2,2,1,3605.0,0,3605.0,0.594,6800,78,0.814,0.0,0,0,0.5418,0.2717,High,Medium,25-36,41-50,2.5k-5k,1-2,Lower Priority,Good Candidate,0.15443661842299566,Low,Gradient Boosting
819975183,Existing Customer,44,F,4,College,Single,$40K - $60K,Silver,39,2,1,3,17077.0,2179,14898.0,0.738,7391,75,0.705,0.128,0,1,0.5455,0.4622,High,High,37-48,41-50,10k-20k,1-2,Loyal / Upsell,Good Candidate,0.016154899130048903,Low,Gradient Boosting
785515533,Existing Customer,43,F,2,College,Married,Less than $40K,Blue,37,3,3,1,5380.0,1337,4043.0,0.845,8947,93,0.576,0.249,0,1,0.5869,0.3564,High,High,37-48,41-50,5k-10k,3-4,Loyal / Upsell,Low Priority,0.013982568427638661,Low,Gradient Boosting
720712533,Existing Customer,51,M,3,Graduate,Married,$80K - $120K,Gold,36,2,1,3,34516.0,761,33755.0,0.716,7499,88,0.571,0.022,0,1,0.5802,0.686,High,High,25-36,51-60,20k+,1-2,Loyal / Upsell,Good Candidate,0.007557956457700198,Low,Gradient Boosting
709861008,Existing Customer,47,M,4,Post-Graduate,Married,$80K - $120K,Blue,30,3,3,1,27720.0,2414,25306.0,0.752,8520,89,0.589,0.087,0,1,0.5688,0.6283,High,High,25-36,41-50,20k+,3-4,Loyal / Upsell,Low Priority,0.04964750441464689,Low,Gradient Boosting
713911233,Existing Customer,47,F,3,Doctorate,Single,$40K - $60K,Silver,39,3,2,1,18341.0,1060,17281.0,0.718,7584,85,0.7,0.058,0,1,0.5743,0.5069,High,High,37-48,41-50,10k-20k,3-4,Loyal / Upsell,Low Priority,0.03325379914018962,Low,Gradient Boosting
712580958,Existing Customer,38,M,1,High School,Single,$120K +,Blue,30,2,1,1,27712.0,2130,25582.0,0.654,7399,91,0.717,0.077,0,1,0.6192,0.585,High,High,25-36,31-40,20k+,1-2,Loyal / Upsell,Good Candidate,0.0028810445648094368,Low,Gradient Boosting
719473458,Existing Customer,46,M,3,High School,Single,$40K - $60K,Blue,42,3,2,1,8285.0,1359,6926.0,0.634,7205,84,0.826,0.164,0,1,0.5646,0.375,High,High,37-48,41-50,5k-10k,3-4,Loyal / Upsell,Low Priority,0.030298427059152352,Low,Gradient Boosting
711764733,Existing Customer,41,F,4,Uneducated,Unknown,$40K - $60K,Silver,36,3,2,3,19704.0,0,19704.0,0.682,7766,81,0.62,0.0,0,0,0.5343,0.5222,High,High,25-36,41-50,10k-20k,3-4,Loyal / Upsell,Low Priority,0.3532865259955903,Medium,Gradient Boosting
794124708,Existing Customer,47,M,2,Graduate,Unknown,$80K - $120K,Blue,41,2,2,2,21325.0,2197,19128.0,0.647,7053,69,0.865,0.103,0,1,0.5073,0.5157,High,High,37-48,41-50,20k+,1-2,Loyal / Upsell,Good Candidate,0.03520828563705462,Low,Gradient Boosting
780707733,Existing Customer,41,M,1,Graduate,Married,$80K - $120K,Blue,30,3,3,2,34516.0,2109,32407.0,0.703,6832,87,0.706,0.061,0,1,0.5151,0.6895,High,High,25-36,41-50,20k+,3-4,Loyal / Upsell,Low Priority,0.023457251688204065,Low,Gradient Boosting
780620883,Existing Customer,49,F,2,Uneducated,Single,$40K - $60K,Blue,37,2,1,3,7045.0,1293,5752.0,0.628,7381,98,0.607,0.184,0,1,0.6032,0.3277,High,Medium,37-48,41-50,5k-10k,1-2,Lower Priority,Good Candidate,0.003930445084288059,Low,Gradient Boosting
720849708,Existing Customer,44,M,4,Graduate,Single,$80K - $120K,Blue,37,3,3,1,14388.0,2517,11871.0,0.709,7042,85,0.635,0.175,0,1,0.5307,0.4429,High,High,37-48,41-50,10k-20k,3-4,Loyal / Upsell,Low Priority,0.15152847436630687,Low,Gradient Boosting
789312033,Attrited Customer,48,F,4,Post-Graduate,Single,Less than $40K,Blue,38,3,3,3,3874.0,460,3414.0,1.023,4921,51,0.645,0.119,1,1,0.3716,0.2732,Medium,Medium,37-48,41-50,2.5k-5k,3-4,Lower Priority,Low Priority,0.8342881127737493,High,Gradient Boosting
778742358,Existing Customer,44,M,4,Graduate,Married,$60K - $80K,Blue,24,2,2,2,4752.0,0,4752.0,0.679,7517,76,0.617,0.0,0,0,0.5337,0.2768,High,Medium,0-24,41-50,2.5k-5k,1-2,Lower Priority,Good Candidate,0.12398143977463152,Low,Gradient Boosting
719658858,Existing Customer,50,F,4,Doctorate,Married,Unknown,Silver,36,3,2,1,34516.0,2096,32420.0,0.666,7042,73,0.553,0.061,0,1,0.5338,0.7036,High,High,25-36,41-50,20k+,3-4,Loyal / Upsell,Low Priority,0.230780906504285,Low,Gradient Boosting
713425383,Attrited Customer,59,F,1,High School,Single,Less than $40K,Blue,46,2,3,2,7484.0,1939,5545.0,0.994,4923,56,0.333,0.259,1,1,0.4009,0.3096,Medium,Medium,37-48,51-60,5k-10k,1-2,Lower Priority,Low Priority,0.8984208435486585,High,Gradient Boosting
770842833,Attrited Customer,49,F,3,High School,Married,Unknown,Silver,36,2,3,3,34516.0,1273,33243.0,0.977,4777,51,0.457,0.037,1,1,0.3689,0.6418,Medium,High,25-36,41-50,20k+,1-2,Loyal / Upsell,High Potential,0.9587221505674524,High,Gradient Boosting
712029783,Existing Customer,42,M,4,Uneducated,Single,$80K - $120K,Silver,36,2,2,1,34516.0,2253,32263.0,0.853,7836,93,0.603,0.065,0,1,0.5992,0.6915,High,High,25-36,41-50,20k+,1-2,Loyal / Upsell,Good Candidate,0.004811074255633016,Low,Gradient Boosting
718893333,Existing Customer,52,M,3,Graduate,Married,$60K - $80K,Blue,36,3,3,2,18336.0,2077,16259.0,0.718,7509,84,0.647,0.113,0,1,0.5204,0.5002,High,High,25-36,51-60,10k-20k,3-4,Loyal / Upsell,Low Priority,0.03852132625370961,Low,Gradient Boosting
711203658,Existing Customer,46,M,3,Graduate,Unknown,$40K - $60K,Blue,34,3,6,1,2259.0,1346,913.0,0.813,7745,88,0.517,0.596,0,1,0.4516,0.2909,Medium,Medium,25-36,41-50,<2.5k,3-4,Lower Priority,Low Priority,0.017413959280065776,Low,Gradient Boosting
718567758,Existing Customer,41,M,1,College,Married,$40K - $60K,Blue,32,3,4,2,10682.0,1334,9348.0,0.702,7332,92,0.614,0.125,0,1,0.5038,0.3904,High,High,25-36,41-50,10k-20k,3-4,Loyal / Upsell,Low Priority,0.013982568427638661,Low,Gradient Boosting
771719283,Existing Customer,39,F,4,Doctorate,Married,Less than $40K,Blue,27,2,1,1,8587.0,1324,7263.0,0.897,8854,92,0.643,0.154,0,1,0.6493,0.3539,High,High,25-36,31-40,5k-10k,1-2,Loyal / Upsell,Good Candidate,0.003487799659451915,Low,Gradient Boosting
717926358,Existing Customer,46,F,2,Graduate,Single,Less than $40K,Blue,30,3,1,0,5494.0,2142,3352.0,1.014,8328,78,0.733,0.39,0,1,0.6208,0.3354,High,Medium,25-36,41-50,5k-10k,3-4,Lower Priority,Low Priority,0.11013022850304253,Low,Gradient Boosting
779751258,Existing Customer,45,F,2,Graduate,Married,Less than $40K,Blue,31,2,1,2,1946.0,1183,763.0,0.806,8423,82,0.708,0.608,0,1,0.5993,0.2674,High,Low,25-36,41-50,<2.5k,1-2,Lower Priority,Good Candidate,0.0027070083343551815,Low,Gradient Boosting
774491958,Existing Customer,53,M,3,High School,Single,$60K - $80K,Blue,47,2,1,3,6228.0,1738,4490.0,0.829,8284,77,0.604,0.279,0,1,0.5674,0.3496,High,Medium,37-48,51-60,5k-10k,1-2,Lower Priority,Good Candidate,0.011587552386095453,Low,Gradient Boosting
713428833,Existing Customer,42,M,3,Unknown,Married,$80K - $120K,Blue,32,2,1,3,7537.0,1239,6298.0,0.854,7613,90,0.579,0.164,0,1,0.5874,0.329,High,Medium,25-36,41-50,5k-10k,1-2,Lower Priority,Good Candidate,0.004286157919725668,Low,Gradient Boosting
714166833,Existing Customer,44,F,3,Graduate,Single,Less than $40K,Silver,34,3,3,2,13609.0,1432,12177.0,0.836,7796,77,0.791,0.105,0,1,0.5082,0.4397,High,High,25-36,41-50,10k-20k,3-4,Loyal / Upsell,Low Priority,0.19284814014246252,Low,Gradient Boosting
809464608,Attrited Customer,47,F,3,High School,Married,Unknown,Silver,31,3,3,2,34516.0,2517,31999.0,0.618,2691,42,0.5,0.073,1,1,0.3234,0.624,Low,High,25-36,41-50,20k+,3-4,"High Value, At Risk",Low Priority,0.963845571168919,High,Gradient Boosting
789681708,Existing Customer,46,M,3,Uneducated,Married,$60K - $80K,Gold,33,3,1,3,34516.0,713,33803.0,0.772,7750,82,0.608,0.021,0,1,0.5699,0.7097,High,High,25-36,41-50,20k+,3-4,Loyal / Upsell,Low Priority,0.043351364099697635,Low,Gradient Boosting
713102733,Existing Customer,38,F,3,Graduate,Single,Less than $40K,Gold,31,2,3,2,15987.0,1766,14221.0,0.791,8195,94,0.679,0.11,0,1,0.5585,0.4468,High,High,25-36,31-40,10k-20k,1-2,Loyal / Upsell,Good Candidate,0.004713240519779629,Low,Gradient Boosting
715195383,Existing Customer,46,F,3,Graduate,Divorced,Less than $40K,Blue,36,3,2,2,2391.0,1625,766.0,0.662,7649,101,0.603,0.68,0,1,0.5992,0.2946,High,Medium,25-36,41-50,<2.5k,3-4,Lower Priority,Low Priority,0.00708779369352849,Low,Gradient Boosting
812408058,Existing Customer,39,M,2,Unknown,Unknown,$120K +,Blue,34,2,2,2,34516.0,1082,33434.0,0.629,7845,92,0.533,0.031,0,1,0.5802,0.688,High,High,25-36,31-40,20k+,1-2,Loyal / Upsell,Good Candidate,0.004281387869116266,Low,Gradient Boosting
787226508,Existing Customer,47,M,2,College,Single,$60K - $80K,Blue,41,2,3,3,20811.0,1302,19509.0,0.793,7192,82,0.708,0.063,0,1,0.4927,0.5113,High,High,37-48,41-50,20k+,1-2,Loyal / Upsell,Good Candidate,0.008828799870394663,Low,Gradient Boosting
713537733,Existing Customer,46,M,4,Doctorate,Unknown,$60K - $80K,Gold,36,2,2,3,34516.0,1426,33090.0,0.823,7582,95,0.696,0.041,0,1,0.5661,0.6873,High,High,25-36,41-50,20k+,1-2,Loyal / Upsell,Good Candidate,0.004714724565221384,Low,Gradient Boosting
715170183,Existing Customer,45,M,2,Graduate,Married,$40K - $60K,Blue,36,2,1,3,3735.0,2113,1622.0,0.684,7059,82,0.577,0.566,0,1,0.5568,0.2775,High,Medium,25-36,41-50,2.5k-5k,1-2,Lower Priority,Good Candidate,0.004837820120685207,Low,Gradient Boosting
717109983,Existing Customer,50,F,2,High School,Married,$40K - $60K,Blue,39,3,2,2,2275.0,2138,137.0,0.742,7768,83,0.729,0.94,0,1,0.5561,0.3004,High,Medium,37-48,41-50,<2.5k,3-4,Lower Priority,Low Priority,0.04179421654562324,Low,Gradient Boosting
713208033,Existing Customer,43,F,3,High School,Married,Less than $40K,Blue,36,2,3,0,7350.0,1360,5990.0,0.744,7679,64,0.684,0.185,0,1,0.5066,0.3347,High,Medium,25-36,41-50,5k-10k,1-2,Lower Priority,Good Candidate,0.04741185887610298,Low,Gradient Boosting
712788258,Existing Customer,48,M,3,College,Married,$40K - $60K,Blue,34,2,2,1,1913.0,1405,508.0,0.699,7265,80,0.905,0.734,0,1,0.5557,0.2536,High,Low,25-36,41-50,<2.5k,1-2,Lower Priority,Good Candidate,0.00611955352883498,Low,Gradient Boosting
758382183,Existing Customer,50,F,3,Graduate,Unknown,Less than $40K,Blue,43,2,3,3,4249.0,789,3460.0,0.925,8186,93,0.722,0.186,0,1,0.5392,0.315,High,Medium,37-48,41-50,2.5k-5k,1-2,Lower Priority,Good Candidate,0.024177258235968484,Low,Gradient Boosting
715469583,Existing Customer,40,F,2,Graduate,Unknown,$40K - $60K,Blue,36,3,1,2,2136.0,1250,886.0,0.74,7782,88,0.66,0.585,0,1,0.6023,0.2934,High,Medium,25-36,31-40,<2.5k,3-4,Lower Priority,Low Priority,0.004326904905026897,Low,Gradient Boosting
709235058,Existing Customer,46,M,4,College,Married,$40K - $60K,Silver,36,3,2,2,18956.0,1694,17262.0,0.702,8032,88,0.66,0.089,0,1,0.5737,0.5168,High,High,25-36,41-50,10k-20k,3-4,Loyal / Upsell,Low Priority,0.018287247649572153,Low,Gradient Boosting
714786483,Existing Customer,45,M,4,College,Single,$60K - $80K,Blue,35,2,2,3,13445.0,1186,12259.0,0.56,7377,82,0.608,0.088,0,1,0.5295,0.4075,High,High,25-36,41-50,10k-20k,1-2,Loyal / Upsell,Good Candidate,0.006824781466728198,Low,Gradient Boosting
713299758,Existing Customer,53,M,1,High School,Single,Less than $40K,Blue,36,3,3,3,8979.0,1289,7690.0,0.651,7422,87,0.673,0.144,0,1,0.5096,0.3768,High,High,25-36,51-60,5k-10k,3-4,Loyal / Upsell,Low Priority,0.030813913614041476,Low,Gradient Boosting
771912408,Existing Customer,49,F,2,Graduate,Married,Less than $40K,Blue,38,3,3,1,6674.0,1402,5272.0,0.695,7468,92,0.614,0.21,0,1,0.5564,0.3511,High,High,37-48,41-50,5k-10k,3-4,Loyal / Upsell,Low Priority,0.013982568427638661,Low,Gradient Boosting
721445658,Existing Customer,52,F,2,Post-Graduate,Single,Less than $40K,Blue,34,3,3,3,6265.0,1677,4588.0,0.769,8162,89,0.589,0.268,0,1,0.5287,0.3499,High,Medium,25-36,51-60,5k-10k,3-4,Lower Priority,Low Priority,0.027313980514057763,Low,Gradient Boosting
719787633,Existing Customer,47,M,0,Graduate,Married,$80K - $120K,Silver,36,3,2,1,34516.0,1913,32603.0,0.84,7535,92,0.673,0.055,0,1,0.591,0.7116,High,High,25-36,41-50,20k+,3-4,Loyal / Upsell,Low Priority,0.012551914521724312,Low,Gradient Boosting
713697933,Existing Customer,47,M,2,Uneducated,Single,$80K - $120K,Blue,36,3,2,2,34516.0,1264,33252.0,0.774,7827,77,0.54,0.037,0,1,0.5421,0.7163,High,High,25-36,41-50,20k+,3-4,Loyal / Upsell,Low Priority,0.16700461257420435,Low,Gradient Boosting
712208658,Existing Customer,43,M,2,High School,Single,$60K - $80K,Blue,33,1,2,1,13165.0,1255,11910.0,0.81,8126,95,0.667,0.095,0,1,0.6097,0.3875,High,High,25-36,41-50,10k-20k,1-2,Loyal / Upsell,Good Candidate,0.003276360040750108,Low,Gradient Boosting
708219108,Existing Customer,49,M,3,College,Divorced,$80K - $120K,Blue,38,2,3,3,9959.0,1143,8816.0,0.661,7300,77,0.638,0.115,0,1,0.4821,0.3662,High,High,37-48,41-50,5k-10k,1-2,Loyal / Upsell,Good Candidate,0.027791896850433234,Low,Gradient Boosting
709065483,Existing Customer,40,F,3,College,Divorced,$40K - $60K,Blue,28,2,2,3,9243.0,2019,7224.0,0.707,7841,82,0.608,0.218,0,1,0.5383,0.3478,High,Medium,25-36,31-40,5k-10k,1-2,Lower Priority,Good Candidate,0.007010182503892195,Low,Gradient Boosting
715237683,Existing Customer,53,F,4,Graduate,Single,Less than $40K,Blue,44,1,1,3,4737.0,1649,3088.0,0.748,7802,88,0.492,0.348,0,1,0.586,0.292,High,Medium,37-48,51-60,2.5k-5k,1-2,Lower Priority,Good Candidate,0.004189644509803592,Low,Gradient Boosting
712925808,Attrited Customer,51,F,1,Unknown,Married,$40K - $60K,Blue,36,2,3,2,2710.0,0,2710.0,0.999,4724,60,0.395,0.0,1,0,0.4072,0.2263,Medium,Low,25-36,51-60,2.5k-5k,1-2,Lower Priority,Low Priority,0.8355185247948006,High,Gradient Boosting
788931558,Existing Customer,46,M,2,High School,Single,$40K - $60K,Blue,32,1,2,2,2000.0,1739,261.0,0.821,7694,85,0.7,0.87,0,1,0.5597,0.2331,High,Low,25-36,41-50,<2.5k,1-2,Lower Priority,Good Candidate,0.004805358593086592,Low,Gradient Boosting
717521508,Existing Customer,41,M,3,High School,Single,$80K - $120K,Gold,28,2,2,0,34516.0,2098,32418.0,0.746,6932,87,0.526,0.061,0,1,0.5837,0.6625,High,High,25-36,41-50,20k+,1-2,Loyal / Upsell,Good Candidate,0.00361530343899771,Low,Gradient Boosting
713688933,Existing Customer,42,F,0,Unknown,Married,Less than $40K,Blue,28,1,1,1,8798.0,1509,7289.0,0.845,8020,74,0.721,0.172,0,1,0.5882,0.3199,High,Medium,25-36,41-50,5k-10k,1-2,Lower Priority,Good Candidate,0.011253854045388019,Low,Gradient Boosting
712405908,Existing Customer,50,M,2,High School,Unknown,$120K +,Blue,40,1,2,3,24670.0,1623,23047.0,0.791,7772,76,0.652,0.066,0,1,0.5219,0.5442,High,High,37-48,41-50,20k+,1-2,Loyal / Upsell,Good Candidate,0.027791896850433234,Low,Gradient Boosting
789298833,Existing Customer,51,M,2,Uneducated,Divorced,$80K - $120K,Blue,40,1,2,3,23453.0,0,23453.0,0.727,7555,96,0.574,0.0,0,0,0.5681,0.5248,High,High,37-48,51-60,20k+,1-2,Loyal / Upsell,Good Candidate,0.024484215991882413,Low,Gradient Boosting
715729683,Existing Customer,44,M,3,High School,Single,$120K +,Silver,36,1,2,2,34516.0,1106,33410.0,0.776,7936,76,0.767,0.032,0,1,0.5416,0.6681,High,High,25-36,41-50,20k+,1-2,Loyal / Upsell,Good Candidate,0.021686667201062115,Low,Gradient Boosting
717682233,Existing Customer,49,M,4,Uneducated,Married,$60K - $80K,Blue,36,1,2,2,6139.0,1585,4554.0,0.713,7906,80,0.633,0.258,0,1,0.5511,0.2976,High,Medium,25-36,41-50,5k-10k,1-2,Lower Priority,Good Candidate,0.005662760812108748,Low,Gradient Boosting
712266633,Existing Customer,51,F,2,Unknown,Married,$40K - $60K,Blue,36,2,2,1,14800.0,1020,13780.0,0.896,8796,94,0.593,0.069,0,1,0.6199,0.45,High,High,25-36,51-60,10k-20k,1-2,Loyal / Upsell,Good Candidate,0.005029515519153176,Low,Gradient Boosting
719272458,Existing Customer,53,F,5,Graduate,Single,$40K - $60K,Blue,41,2,1,3,9815.0,1699,8116.0,0.62,7962,89,0.561,0.173,0,1,0.5915,0.3804,High,High,37-48,51-60,5k-10k,1-2,Loyal / Upsell,Good Candidate,0.004204582966738116,Low,Gradient Boosting
780769308,Existing Customer,49,F,4,Unknown,Single,Less than $40K,Blue,29,1,3,2,3919.0,2278,1641.0,0.672,7685,85,0.518,0.581,0,1,0.5262,0.2526,High,Low,25-36,41-50,2.5k-5k,1-2,Lower Priority,Good Candidate,0.007364914084914519,Low,Gradient Boosting
721468533,Existing Customer,59,M,1,Graduate,Single,Unknown,Blue,36,1,5,2,12265.0,1412,10853.0,0.643,7470,82,0.783,0.115,0,1,0.4479,0.3704,Medium,High,25-36,51-60,10k-20k,1-2,Loyal / Upsell,Good Candidate,0.00606197913361266,Low,Gradient Boosting
816615633,Existing Customer,47,F,2,Doctorate,Married,$40K - $60K,Blue,42,2,3,1,3256.0,2035,1221.0,0.655,7075,89,0.648,0.625,0,1,0.5414,0.2823,High,Medium,37-48,41-50,2.5k-5k,1-2,Lower Priority,Good Candidate,0.0043319078601946216,Low,Gradient Boosting
720167508,Existing Customer,50,M,3,Uneducated,Single,$80K - $120K,Blue,35,1,2,1,19000.0,2389,16611.0,0.81,7664,74,0.721,0.126,0,1,0.5481,0.4596,High,High,25-36,41-50,10k-20k,1-2,Loyal / Upsell,Good Candidate,0.07521394269440061,Low,Gradient Boosting
711152658,Existing Customer,44,M,4,Graduate,Single,$120K +,Silver,36,2,2,1,34516.0,1635,32881.0,0.768,7219,86,0.564,0.047,0,1,0.5699,0.6815,High,High,25-36,41-50,20k+,1-2,Loyal / Upsell,Good Candidate,0.004150771314921588,Low,Gradient Boosting
771772083,Existing Customer,48,M,4,Graduate,Married,$60K - $80K,Blue,37,2,1,1,13197.0,0,13197.0,0.681,8424,84,0.787,0.0,0,0,0.621,0.4249,High,High,37-48,41-50,10k-20k,1-2,Loyal / Upsell,Good Candidate,0.02006762997467067,Low,Gradient Boosting
708419733,Attrited Customer,47,M,3,College,Single,$60K - $80K,Blue,39,5,3,2,22599.0,0,22599.0,1.039,4739,55,0.486,0.0,1,0,0.3949,0.5662,Medium,High,37-48,41-50,20k+,5-6,Loyal / Upsell,Low Priority,0.892208887423275,High,Gradient Boosting
709372608,Existing Customer,43,M,4,Uneducated,Married,$60K - $80K,Blue,31,1,1,2,23457.0,2517,20940.0,0.676,7370,96,0.627,0.107,0,1,0.6146,0.5058,High,High,25-36,41-50,20k+,1-2,Loyal / Upsell,Good Candidate,0.011558294649289154,Low,Gradient Boosting
788907033,Existing Customer,40,M,2,High School,Unknown,$80K - $120K,Blue,26,1,3,1,5238.0,2077,3161.0,0.656,7321,73,0.659,0.397,0,1,0.5058,0.2585,High,Low,25-36,31-40,5k-10k,1-2,Lower Priority,Good Candidate,0.031197011411989047,Low,Gradient Boosting
711136008,Existing Customer,41,M,4,Graduate,Single,$80K - $120K,Blue,33,1,1,3,31560.0,1298,30262.0,0.681,7641,93,0.632,0.041,0,1,0.5955,0.6194,High,High,25-36,41-50,20k+,1-2,Loyal / Upsell,Good Candidate,0.0036409239147857358,Low,Gradient Boosting
716691783,Existing Customer,46,F,3,High School,Single,Less than $40K,Blue,36,2,2,3,6218.0,2517,3701.0,0.716,7689,84,0.68,0.405,0,1,0.5404,0.3201,High,Medium,25-36,41-50,5k-10k,1-2,Lower Priority,Good Candidate,0.037190936598513455,Low,Gradient Boosting
812618883,Existing Customer,47,M,2,High School,Divorced,Unknown,Silver,42,1,2,2,34516.0,2019,32497.0,0.706,7774,95,0.583,0.058,0,1,0.5864,0.6762,High,High,37-48,41-50,20k+,1-2,Loyal / Upsell,Good Candidate,0.0036166707794438894,Low,Gradient Boosting
715908558,Existing Customer,44,M,0,Graduate,Unknown,$60K - $80K,Silver,36,1,1,1,29572.0,1584,27988.0,0.738,7566,88,0.6,0.054,0,1,0.6148,0.5976,High,High,25-36,41-50,20k+,1-2,Loyal / Upsell,Good Candidate,0.00290533719978133,Low,Gradient Boosting
718024908,Existing Customer,52,F,2,Graduate,Unknown,Less than $40K,Blue,40,2,1,3,2743.0,1705,1038.0,0.605,6993,97,0.54,0.622,0,1,0.5933,0.2707,High,Medium,37-48,51-60,2.5k-5k,1-2,Lower Priority,Good Candidate,0.003964116589076615,Low,Gradient Boosting
709558608,Existing Customer,39,M,3,Uneducated,Single,$80K - $120K,Blue,31,2,2,3,2844.0,2065,779.0,0.638,7345,73,0.738,0.726,0,1,0.5062,0.2616,High,Low,25-36,31-40,2.5k-5k,1-2,Lower Priority,Good Candidate,0.04623725687229491,Low,Gradient Boosting
824177733,Existing Customer,53,F,2,High School,Single,Less than $40K,Blue,49,1,2,3,9678.0,1710,7968.0,0.745,7682,90,0.579,0.177,0,1,0.5554,0.3634,High,High,49+,51-60,5k-10k,1-2,Loyal / Upsell,Good Candidate,0.005306115200555616,Low,Gradient Boosting
719784708,Existing Customer,49,M,0,Unknown,Married,$80K - $120K,Blue,36,1,2,1,26882.0,1673,25209.0,0.691,7409,89,0.534,0.062,0,1,0.5811,0.56,High,High,25-36,41-50,20k+,1-2,Loyal / Upsell,Good Candidate,0.003930559973232345,Low,Gradient Boosting
717535083,Existing Customer,52,F,2,Post-Graduate,Married,Less than $40K,Blue,40,2,2,1,5207.0,1121,4086.0,0.578,7153,84,0.647,0.215,0,1,0.5636,0.3054,High,Medium,37-48,51-60,5k-10k,1-2,Lower Priority,Good Candidate,0.004623376433573288,Low,Gradient Boosting
712453308,Existing Customer,46,M,4,High School,Divorced,$40K - $60K,Silver,36,2,2,3,15034.0,1356,13678.0,0.754,7737,84,0.75,0.09,0,1,0.5413,0.4359,High,High,25-36,41-50,10k-20k,1-2,Loyal / Upsell,Good Candidate,0.008828799870394663,Low,Gradient Boosting
721008933,Existing Customer,44,F,2,Graduate,Divorced,$40K - $60K,Blue,36,1,1,2,3107.0,1995,1112.0,0.668,7535,87,0.673,0.642,0,1,0.5951,0.2521,High,Low,25-36,41-50,2.5k-5k,1-2,Lower Priority,Good Candidate,0.0026601292518951295,Low,Gradient Boosting
720859533,Existing Customer,52,F,2,High School,Single,$40K - $60K,Blue,39,2,1,1,12214.0,2379,9835.0,0.769,8426,105,0.544,0.195,0,1,0.6739,0.4156,High,High,37-48,51-60,10k-20k,1-2,Loyal / Upsell,Good Candidate,0.004273868927068083,Low,Gradient Boosting
789556533,Existing Customer,52,M,4,Graduate,Married,$80K - $120K,Blue,45,2,2,3,23070.0,1701,21369.0,0.846,8070,81,0.688,0.074,0,1,0.5401,0.5621,High,High,37-48,51-60,20k+,1-2,Loyal / Upsell,Good Candidate,0.0086329379126609,Low,Gradient Boosting
717656433,Existing Customer,50,F,2,Graduate,Single,Less than $40K,Blue,40,1,2,2,2167.0,988,1179.0,0.619,7199,83,0.729,0.456,0,1,0.5453,0.2415,High,Low,37-48,41-50,<2.5k,1-2,Lower Priority,Good Candidate,0.006248794693199009,Low,Gradient Boosting
